taxid,parent,taxonomic_rank,scientific_name
taxon:182882 [Alophoixus bres]@species,taxon:147056 [Alophoixus]@genus,species,Alophoixus bres
taxon:54342 [Etheostoma sagitta]@species,taxon:909702 [Litocara]@subgenus,species,Etheostoma sagitta
taxon:115703 [Zenaida auriculata]@species,taxon:47244 [Zenaida]@genus,species,Zenaida auriculata
taxon:54383 [Eurypyga helias]@species,taxon:54382 [Eurypyga]@genus,species,Eurypyga helias
taxon:88111 [Alauda]@genus,taxon:72205 [Alaudidae]@family,genus,Alauda
taxon:412642 [Thaumatichthys pagidostomus]@species,taxon:412641 [Thaumatichthys]@genus,species,Thaumatichthys pagidostomus
taxon:28731 [Vireonidae]@family,taxon:192204 [Corvoidea]@superfamily,family,Vireonidae
taxon:266384 [Trichodere]@genus,taxon:9146 [Meliphagidae]@family,genus,Trichodere
taxon:136836 [Cyprinodontinae]@subfamily,taxon:8076 [Cyprinodontidae]@family,subfamily,Cyprinodontinae
taxon:334892 [Atypichthys strigatus]@species,taxon:272789 [Atypichthys]@genus,species,Atypichthys strigatus
taxon:28712 [Lanius]@genus,taxon:9193 [Laniidae]@family,genus,Lanius
taxon:201370 [Paradoxornis]@genus,taxon:36291 [Muscicapidae]@family,genus,Paradoxornis
taxon:56083 [Melanerpes carolinus]@species,taxon:56082 [Melanerpes]@genus,species,Melanerpes carolinus
taxon:476929 [Opisthocentrinae]@subfamily,taxon:30892 [Stichaeidae]@family,subfamily,Opisthocentrinae
taxon:161678 [Limnodromus scolopaceus]@species,taxon:161677 [Limnodromus]@genus,species,Limnodromus scolopaceus
taxon:135176 [Merops viridis]@species,taxon:57420 [Merops]@genus,species,Merops viridis
taxon:720575 [Acanthornis]@genus,taxon:626425 [Acanthizidae]@family,genus,Acanthornis
taxon:1664462 [Psittacara]@genus,taxon:9224 [Psittacidae]@family,genus,Psittacara
taxon:9154 [Parus]@genus,taxon:9153 [Paridae]@family,genus,Parus
taxon:160732 [Paranthias]@genus,taxon:1505891 [Epinephelini]@tribe,genus,Paranthias
taxon:444138 [Ducula rufigaster]@species,taxon:115625 [Ducula]@genus,species,Ducula rufigaster
taxon:115696 [Ptilinopus]@genus,taxon:8930 [Columbidae]@family,genus,Ptilinopus
taxon:190690 [Hirundapus caudacutus]@species,taxon:190689 [Hirundapus]@genus,species,Hirundapus caudacutus
taxon:48276 [Aegotheles]@genus,taxon:48275 [Aegothelidae]@family,genus,Aegotheles
taxon:51360 [Piculus]@genus,taxon:9220 [Picidae]@family,genus,Piculus
taxon:171872 [Parablennius parvicornis]@species,taxon:57842 [Parablennius]@genus,species,Parablennius parvicornis
taxon:334915 [Variola albimarginata]@species,taxon:300414 [Variola]@genus,species,Variola albimarginata
taxon:201361 [Pteruthius]@genus,taxon:9173 [Timaliidae]@family,genus,Pteruthius
taxon:3150803 [Microptilotis]@genus,taxon:9146 [Meliphagidae]@family,genus,Microptilotis
taxon:187431 [Eurocephalus anguitimens]@species,taxon:187430 [Eurocephalus]@genus,species,Eurocephalus anguitimens
taxon:195610 [Etropus]@genus,taxon:2823367 [Cyclopsettidae]@family,genus,Etropus
taxon:10091 [Mus musculus castaneus]@subspecies,taxon:10090 [Mus musculus]@species,subspecies,Mus musculus castaneus
taxon:215338 [Eurypegasus]@genus,taxon:215337 [Pegasidae]@family,genus,Eurypegasus
taxon:28696 [Cepphus columba]@species,taxon:28695 [Cepphus]@genus,species,Cepphus columba
taxon:444149 [Trugon terrestris]@species,taxon:444148 [Trugon]@genus,species,Trugon terrestris
taxon:192376 [Hexagrammos agrammus]@species,taxon:72449 [Hexagrammos]@genus,species,Hexagrammos agrammus
taxon:2591259 [Ptychochromis oligacanthus]@species,taxon:96999 [Ptychochromis]@genus,species,Ptychochromis oligacanthus
taxon:290628 [Cottus hangiongensis]@species,taxon:8098 [Cottus]@genus,species,Cottus hangiongensis
taxon:329630 [Cricetulus barabensis ferrugineus]@subspecies,taxon:329629 [Cricetulus barabensis]@species,subspecies,Cricetulus barabensis ferrugineus
taxon:412649 [Rhynchactis macrothrix]@species,taxon:412648 [Rhynchactis]@genus,species,Rhynchactis macrothrix
taxon:449287 [Tahuantinsuyoa macantzatza]@species,taxon:449286 [Tahuantinsuyoa]@genus,species,Tahuantinsuyoa macantzatza
taxon:327776 [Aethaloperca rogaa]@species,taxon:327775 [Aethaloperca]@genus,species,Aethaloperca rogaa
taxon:88147 [Tridentiger barbatus]@species,taxon:55552 [Tridentiger]@genus,species,Tridentiger barbatus
taxon:303739 [Aracana ornata]@species,taxon:303738 [Aracana]@genus,species,Aracana ornata
taxon:195611 [Etropus microstomus]@species,taxon:195610 [Etropus]@genus,species,Etropus microstomus
taxon:54374 [Mesitornis unicolor]@species,taxon:54373 [Mesitornis]@genus,species,Mesitornis unicolor
taxon:43700 [Monopterus albus]@species,taxon:43699 [Monopterus]@genus,species,Monopterus albus
taxon:113099 [Phoeniculus]@genus,taxon:113098 [Phoeniculidae]@family,genus,Phoeniculus
taxon:187107 [Chalcophaps]@genus,taxon:8930 [Columbidae]@family,genus,Chalcophaps
taxon:91786 [Trachyphonus]@genus,taxon:91768 [Lybiidae]@family,genus,Trachyphonus
taxon:570429 [Chalcomitra]@genus,taxon:135425 [Nectariniidae]@family,genus,Chalcomitra
taxon:1070159 [Alvordius]@subgenus,taxon:54316 [Percina]@genus,subgenus,Alvordius
taxon:417912 [Sander marinus]@species,taxon:283033 [Sander]@genus,species,Sander marinus
taxon:43308 [Cepphus carbo]@species,taxon:28695 [Cepphus]@genus,species,Cepphus carbo
taxon:12945 [Aratinga]@genus,taxon:9224 [Psittacidae]@family,genus,Aratinga
taxon:195635 [Pleuronichthys verticalis]@species,taxon:195633 [Pleuronichthys]@genus,species,Pleuronichthys verticalis
taxon:1125616 [Peucaea]@genus,taxon:62155 [Emberizinae]@subfamily,genus,Peucaea
taxon:1070165 [Odontopholis]@subgenus,taxon:54316 [Percina]@genus,subgenus,Odontopholis
taxon:56435 [Phylloscopus proregulus]@species,taxon:9181 [Phylloscopus]@genus,species,Phylloscopus proregulus
taxon:43550 [Pernis]@genus,taxon:8955 [Accipitrinae]@subfamily,genus,Pernis
taxon:327826 [Epinephelus howlandi]@species,taxon:94231 [Epinephelus]@genus,species,Epinephelus howlandi
taxon:187128 [Ocyphaps lophotes]@species,taxon:187127 [Ocyphaps]@genus,species,Ocyphaps lophotes
taxon:367944 [Colaptes melanochloros]@species,taxon:9221 [Colaptes]@genus,species,Colaptes melanochloros
taxon:98125 [Eminia lepida]@species,taxon:98124 [Eminia]@genus,species,Eminia lepida
taxon:412646 [Centrophryne]@genus,taxon:412645 [Centrophrynidae]@family,genus,Centrophryne
taxon:54337 [Etheostoma nigrum]@species,taxon:909708 [Boleosoma]@subgenus,species,Etheostoma nigrum
taxon:369484 [Petroica macrocephala]@species,taxon:228563 [Petroica]@genus,species,Petroica macrocephala
taxon:57415 [Euptilotis neoxenus]@species,taxon:57414 [Euptilotis]@genus,species,Euptilotis neoxenus
taxon:266350 [Epthianura]@genus,taxon:9146 [Meliphagidae]@family,genus,Epthianura
taxon:195658 [Trinectes maculatus]@species,taxon:195657 [Trinectes]@genus,species,Trinectes maculatus
taxon:29086 [Hydrurga leptonyx]@species,taxon:29085 [Hydrurga]@genus,species,Hydrurga leptonyx
taxon:66407 [Metallura eupogon]@species,taxon:56658 [Metallura]@genus,species,Metallura eupogon
taxon:56733 [Eleginops maclovinus]@species,taxon:56732 [Eleginops]@genus,species,Eleginops maclovinus
taxon:56076 [Veniliornis nigriceps]@species,taxon:56075 [Veniliornis]@genus,species,Veniliornis nigriceps
taxon:106350 [Myospalax sp.]@species,taxon:2644169 [unclassified Myospalax]@no rank,species,Myospalax sp.
taxon:211876 [Bolborhynchus]@genus,taxon:9224 [Psittacidae]@family,genus,Bolborhynchus
taxon:720583 [Hylacola pyrrhopygia]@species,taxon:2821865 [Hylacola]@genus,species,Hylacola pyrrhopygia
taxon:3150955 [Microptilotis albonotatus]@species,taxon:3150803 [Microptilotis]@genus,species,Microptilotis albonotatus
taxon:182896 [Pycnonotus finlaysoni]@species,taxon:125282 [Pycnonotus]@genus,species,Pycnonotus finlaysoni
taxon:315371 [Sasia abnormis]@species,taxon:315370 [Sasia]@genus,species,Sasia abnormis
taxon:327789 [Liopropoma]@genus,taxon:327787 [Liopropomini]@tribe,genus,Liopropoma
taxon:366454 [Notiomystis cincta]@species,taxon:366453 [Notiomystis]@genus,species,Notiomystis cincta
taxon:57435 [Todus]@genus,taxon:57388 [Todidae]@family,genus,Todus
taxon:123683 [Oryzias javanicus]@species,taxon:8089 [Oryzias]@genus,species,Oryzias javanicus
taxon:160711 [Dermatolepis]@genus,taxon:1505891 [Epinephelini]@tribe,genus,Dermatolepis
taxon:57845 [Paraclinus integripinnis]@species,taxon:57844 [Paraclinus]@genus,species,Paraclinus integripinnis
taxon:28762 [Xenotoca eiseni]@species,taxon:28761 [Xenotoca]@genus,species,Xenotoca eiseni
taxon:1231042 [Oryzias sarasinorum]@species,taxon:8089 [Oryzias]@genus,species,Oryzias sarasinorum
taxon:570450 [Hedydipna]@genus,taxon:135425 [Nectariniidae]@family,genus,Hedydipna
taxon:34779 [Fundulus grandis]@species,taxon:8077 [Fundulus]@genus,species,Fundulus grandis
taxon:77138 [Percina stictogaster]@species,taxon:1070165 [Odontopholis]@subgenus,species,Percina stictogaster
taxon:3363520 [Alpinocottus poecilopus]@species,taxon:3363381 [Alpinocottus]@genus,species,Alpinocottus poecilopus
taxon:909695 [Poecilichthys]@subgenus,taxon:54318 [Etheostoma]@genus,subgenus,Poecilichthys
taxon:10029 [Cricetulus griseus]@species,taxon:10028 [Cricetulus]@genus,species,Cricetulus griseus
taxon:208059 [Pholidornis rushiae]@species,taxon:208058 [Pholidornis]@genus,species,Pholidornis rushiae
taxon:201345 [Kenopia striata]@species,taxon:201344 [Kenopia]@genus,species,Kenopia striata
taxon:2677416 [unclassified Nemateleotris]@no rank,taxon:150308 [Nemateleotris]@genus,no rank,unclassified Nemateleotris
taxon:86269 [Cranioleuca baroni]@species,taxon:85406 [Cranioleuca]@genus,species,Cranioleuca baroni
taxon:327773 [Epinephelus coeruleopunctatus]@species,taxon:94231 [Epinephelus]@genus,species,Epinephelus coeruleopunctatus
taxon:160727 [Epinephelus striatus]@species,taxon:94231 [Epinephelus]@genus,species,Epinephelus striatus
taxon:74122 [Hypselecara]@genus,taxon:318529 [Heroini]@tribe,genus,Hypselecara
taxon:208057 [Anthoscopus musculus]@species,taxon:156560 [Anthoscopus]@genus,species,Anthoscopus musculus
taxon:187129 [Otidiphaps]@genus,taxon:8930 [Columbidae]@family,genus,Otidiphaps
taxon:57419 [Harpactes oreskios]@species,taxon:57418 [Harpactes]@genus,species,Harpactes oreskios
taxon:95347 [Ctenophorus ornatus]@species,taxon:71022 [Ctenophorus]@genus,species,Ctenophorus ornatus
taxon:181450 [Indostomus paradoxus]@species,taxon:181449 [Indostomus]@genus,species,Indostomus paradoxus
taxon:3036764 [Salariopsis fluviatilis]@species,taxon:3036763 [Salariopsis]@genus,species,Salariopsis fluviatilis
taxon:57812 [Hypsoblennius gilberti]@species,taxon:57810 [Hypsoblennius]@genus,species,Hypsoblennius gilberti
taxon:229290 [Anoplopoma fimbria]@species,taxon:229289 [Anoplopoma]@genus,species,Anoplopoma fimbria
taxon:187424 [Corvinella]@genus,taxon:9193 [Laniidae]@family,genus,Corvinella
taxon:48398 [Chordeiles minor]@species,taxon:48288 [Chordeiles]@genus,species,Chordeiles minor
taxon:66718 [Paralichthys dentatus]@species,taxon:8254 [Paralichthys]@genus,species,Paralichthys dentatus
taxon:164646 [Icteridae]@family,taxon:175121 [Passeroidea]@superfamily,family,Icteridae
taxon:86232 [Eleotris acanthopomus]@species,taxon:86231 [Eleotris]@genus,species,Eleotris acanthopomus
taxon:262123 [Hemiphaga]@genus,taxon:8930 [Columbidae]@family,genus,Hemiphaga
taxon:56084 [Campephilus]@genus,taxon:9220 [Picidae]@family,genus,Campephilus
taxon:129063 [Strongylura fluviatilis]@species,taxon:94936 [Strongylura]@genus,species,Strongylura fluviatilis
taxon:8203 [Anarhichas]@genus,taxon:8202 [Anarhichadidae]@family,genus,Anarhichas
taxon:2740763 [Lepadogaster candolii]@species,taxon:164306 [Lepadogaster]@genus,species,Lepadogaster candolii
taxon:201337 [Liocichla]@genus,taxon:1673678 [Leiothrichidae]@family,genus,Liocichla
taxon:1548929 [Alipiopsitta]@genus,taxon:9224 [Psittacidae]@family,genus,Alipiopsitta
taxon:262128 [Turtur chalcospilos]@species,taxon:187142 [Turtur]@genus,species,Turtur chalcospilos
taxon:55557 [Tridentiger trigonocephalus]@species,taxon:55552 [Tridentiger]@genus,species,Tridentiger trigonocephalus
taxon:3150092 [Loxia megaplaga]@species,taxon:64794 [Loxia]@genus,species,Loxia megaplaga
taxon:1112835 [Erpornis]@genus,taxon:9173 [Timaliidae]@family,genus,Erpornis
taxon:3150041 [Lalage melaschistos]@species,taxon:254545 [Lalage]@genus,species,Lalage melaschistos
taxon:195647 [Samariscus xenicus]@species,taxon:195646 [Samariscus]@genus,species,Samariscus xenicus
taxon:315368 [Geocolaptes]@genus,taxon:9220 [Picidae]@family,genus,Geocolaptes
taxon:8897 [Chaetura pelagica]@species,taxon:8896 [Chaetura]@genus,species,Chaetura pelagica
taxon:56283 [Chaetura cinereiventris]@species,taxon:8896 [Chaetura]@genus,species,Chaetura cinereiventris
taxon:175833 [Penelopides]@genus,taxon:57380 [Bucerotidae]@family,genus,Penelopides
taxon:94240 [Psettodes]@genus,taxon:30949 [Psettodidae]@family,genus,Psettodes
taxon:115672 [Leucosarcia]@genus,taxon:8930 [Columbidae]@family,genus,Leucosarcia
taxon:162964 [Etheostoma coosae]@species,taxon:909691 [Ulocentra]@subgenus,species,Etheostoma coosae
taxon:3151045 [Rhabdotorrhinus corrugatus]@species,taxon:3150778 [Rhabdotorrhinus]@genus,species,Rhabdotorrhinus corrugatus
taxon:1160839 [Apus berliozi]@species,taxon:8894 [Apus]@genus,species,Apus berliozi
taxon:1231056 [Adrianichthys]@genus,taxon:123686 [Adrianichthyinae]@subfamily,genus,Adrianichthys
taxon:194940 [Catamblyrhynchus]@genus,taxon:400783 [Thraupidae]@family,genus,Catamblyrhynchus
taxon:37045 [Phaethon aethereus]@species,taxon:37044 [Phaethon]@genus,species,Phaethon aethereus
taxon:181422 [Caulophryne pelagica]@species,taxon:181421 [Caulophryne]@genus,species,Caulophryne pelagica
taxon:603455 [Symphurinae]@subfamily,taxon:30947 [Cynoglossidae]@family,subfamily,Symphurinae
taxon:98155 [Yuhina]@genus,taxon:9173 [Timaliidae]@family,genus,Yuhina
taxon:135430 [Eremophila alpestris]@species,taxon:135429 [Eremophila]@genus,species,Eremophila alpestris
taxon:141264 [Rachycentron canadum]@species,taxon:141263 [Rachycentron]@genus,species,Rachycentron canadum
taxon:3151062 [Spodiopsar cineraceus]@species,taxon:3150835 [Spodiopsar]@genus,species,Spodiopsar cineraceus
taxon:115649 [Geotrygon]@genus,taxon:8930 [Columbidae]@family,genus,Geotrygon
taxon:78194 [Mogurnda]@genus,taxon:497705 [Eleotrinae]@subfamily,genus,Mogurnda
taxon:37597 [Fringillinae]@subfamily,taxon:9133 [Fringillidae]@family,subfamily,Fringillinae
taxon:720580 [Clytomyias]@genus,taxon:55805 [Maluridae]@family,genus,Clytomyias
taxon:2637395 [unclassified Butis]@no rank,taxon:86225 [Butis]@genus,no rank,unclassified Butis
taxon:57843 [Parablennius yatabei]@species,taxon:57842 [Parablennius]@genus,species,Parablennius yatabei
taxon:36202 [Gobionotothen gibberifrons]@species,taxon:36201 [Gobionotothen]@genus,species,Gobionotothen gibberifrons
taxon:86235 [Eleotris oxycephala]@species,taxon:86231 [Eleotris]@genus,species,Eleotris oxycephala
taxon:1405429 [Gymnoris]@genus,taxon:9158 [Passeridae]@family,genus,Gymnoris
taxon:195608 [Eopsetta]@genus,taxon:8256 [Pleuronectidae]@family,genus,Eopsetta
taxon:172658 [Parophrys]@genus,taxon:8256 [Pleuronectidae]@family,genus,Parophrys
taxon:555238 [Colaptes pitius]@species,taxon:9221 [Colaptes]@genus,species,Colaptes pitius
taxon:327828 [Epinephelus fasciatomaculosus]@species,taxon:94231 [Epinephelus]@genus,species,Epinephelus fasciatomaculosus
taxon:12983 [Cacatua goffiniana]@species,taxon:12981 [Cacatua]@genus,species,Cacatua goffiniana
taxon:320376 [Embassichthys bathybius]@species,taxon:320375 [Embassichthys]@genus,species,Embassichthys bathybius
taxon:266359 [Grantiella]@genus,taxon:9146 [Meliphagidae]@family,genus,Grantiella
taxon:720576 [Acanthornis magna]@species,taxon:720575 [Acanthornis]@genus,species,Acanthornis magna
taxon:72113 [Scorpaena]@genus,taxon:274703 [Scorpaeninae]@subfamily,genus,Scorpaena
taxon:109280 [Hippocampus comes]@species,taxon:72046 [Hippocampus]@genus,species,Hippocampus comes
taxon:270546 [Aeoliscus strigatus]@species,taxon:270545 [Aeoliscus]@genus,species,Aeoliscus strigatus
taxon:909705 [Fuscatelum]@subgenus,taxon:54318 [Etheostoma]@genus,subgenus,Fuscatelum
taxon:103819 [Mycteroperca]@genus,taxon:1505891 [Epinephelini]@tribe,genus,Mycteroperca
taxon:315361 [Celeus]@genus,taxon:9220 [Picidae]@family,genus,Celeus
taxon:56311 [Trogon melanurus]@species,taxon:56310 [Trogon]@genus,species,Trogon melanurus
taxon:146133 [Eospalax fontanierii cansus]@subspecies,taxon:146134 [Eospalax fontanierii]@species,subspecies,Eospalax fontanierii cansus
taxon:321099 [Ictinia]@genus,taxon:8955 [Accipitrinae]@subfamily,genus,Ictinia
taxon:309930 [Cephalopholis argus]@species,taxon:91742 [Cephalopholis]@genus,species,Cephalopholis argus
taxon:150316 [Philypnodon]@genus,taxon:497705 [Eleotrinae]@subfamily,genus,Philypnodon
taxon:115681 [Phapitreron]@genus,taxon:8930 [Columbidae]@family,genus,Phapitreron
taxon:195614 [Heteromycteris japonicus]@species,taxon:195613 [Heteromycteris]@genus,species,Heteromycteris japonicus
taxon:51901 [Cyanopsitta]@genus,taxon:9224 [Psittacidae]@family,genus,Cyanopsitta
taxon:626432 [Oreoscopus]@genus,taxon:626425 [Acanthizidae]@family,genus,Oreoscopus
taxon:315373 [Meiglyptes tukki]@species,taxon:315372 [Meiglyptes]@genus,species,Meiglyptes tukki
taxon:1070166 [Swainia]@subgenus,taxon:54316 [Percina]@genus,subgenus,Swainia
taxon:121134 [Colaptes atricollis]@species,taxon:9221 [Colaptes]@genus,species,Colaptes atricollis
taxon:335206 [Butastur]@genus,taxon:8955 [Accipitrinae]@subfamily,genus,Butastur
taxon:3151063 [Spodiopsar sericeus]@species,taxon:3150835 [Spodiopsar]@genus,species,Spodiopsar sericeus
taxon:91792 [Pteroglossus inscriptus]@species,taxon:91778 [Pteroglossus]@genus,species,Pteroglossus inscriptus
taxon:319069 [Lamprologini]@tribe,taxon:318546 [Pseudocrenilabrinae]@subfamily,tribe,Lamprologini
taxon:106173 [Cynoglossus]@genus,taxon:603456 [Cynoglossinae]@subfamily,genus,Cynoglossus
taxon:342380 [Todiramphus sanctus]@species,taxon:325346 [Todiramphus]@genus,species,Todiramphus sanctus
taxon:98130 [Illadopsis]@genus,taxon:9173 [Timaliidae]@family,genus,Illadopsis
taxon:201371 [Paradoxornis davidianus]@species,taxon:201370 [Paradoxornis]@genus,species,Paradoxornis davidianus
taxon:1315713 [Heterotilapiini]@tribe,taxon:318546 [Pseudocrenilabrinae]@subfamily,tribe,Heterotilapiini
taxon:118183 [Chordeiles acutipennis]@species,taxon:48288 [Chordeiles]@genus,species,Chordeiles acutipennis
taxon:720588 [Pycnoptilus floccosus]@species,taxon:720587 [Pycnoptilus]@genus,species,Pycnoptilus floccosus
taxon:561516 [Lycodinae]@subfamily,taxon:8193 [Zoarcidae]@family,subfamily,Lycodinae
taxon:3410462 [Astur]@genus,taxon:8955 [Accipitrinae]@subfamily,genus,Astur
taxon:390974 [Pteroglossus azara]@species,taxon:91778 [Pteroglossus]@genus,species,Pteroglossus azara
taxon:135447 [Ploceus]@genus,taxon:135446 [Ploceinae]@subfamily,genus,Ploceus
taxon:201355 [Napothera]@genus,taxon:9173 [Timaliidae]@family,genus,Napothera
taxon:195640 [Psettodes erumei]@species,taxon:94240 [Psettodes]@genus,species,Psettodes erumei
taxon:266375 [Pycnopygius]@genus,taxon:9146 [Meliphagidae]@family,genus,Pycnopygius
taxon:187449 [Sporopipes frontalis]@species,taxon:187448 [Sporopipes]@genus,species,Sporopipes frontalis
taxon:77136 [Etheostoma kennicotti]@species,taxon:909707 [Catonotus]@subgenus,species,Etheostoma kennicotti
taxon:243059 [Dasyornis broadbenti]@species,taxon:243058 [Dasyornis]@genus,species,Dasyornis broadbenti
taxon:189529 [Indicator variegatus]@species,taxon:189528 [Indicator]@genus,species,Indicator variegatus
taxon:56350 [Falco sparverius]@species,taxon:8952 [Falco]@genus,species,Falco sparverius
taxon:466049 [Lanius tephronotus]@species,taxon:28712 [Lanius]@genus,species,Lanius tephronotus
taxon:40155 [Estrildinae]@subfamily,taxon:37611 [Estrildidae]@family,subfamily,Estrildinae
taxon:266370 [Plectorhyncha]@genus,taxon:9146 [Meliphagidae]@family,genus,Plectorhyncha
taxon:372311 [Patagioenas leucocephala]@species,taxon:372310 [Patagioenas]@genus,species,Patagioenas leucocephala
taxon:187444 [Prunella montanella]@species,taxon:175132 [Prunella]@genus,species,Prunella montanella
taxon:43162 [Sylvia]@genus,taxon:552881 [Sylviinae]@subfamily,genus,Sylvia
taxon:88204 [Mugilogobius sp. 2]@species,taxon:2625058 [unclassified Mugilogobius]@no rank,species,Mugilogobius sp. 2
taxon:909693 [Etheostoma]@subgenus,taxon:54318 [Etheostoma]@genus,subgenus,Etheostoma
taxon:909696 [Oligocephalus]@subgenus,taxon:54318 [Etheostoma]@genus,subgenus,Oligocephalus
taxon:254575 [Pardalotus punctatus]@species,taxon:108839 [Pardalotus]@genus,species,Pardalotus punctatus
taxon:51899 [Anodorhynchus]@genus,taxon:9224 [Psittacidae]@family,genus,Anodorhynchus
